16:34:57.098147 ARP, Request who-has 192.168.139.2 tell 192.168.139.1, length 46
16:35:49.423230 IP 192.168.139.142.46416 > 192.168.139.254.83: Flags [S], seq 2653623219, win 1024, options [mss 1460], length 0
16:35:49.423501 IP 192.168.139.142.46415 > 192.168.139.254.8045: Flags [S], seq 2653557682, win 1024, options [mss 1460], length 0
16:35:49.525865 IP 192.168.139.142.46455 > 192.168.139.1.3389: Flags [S], seq 2150239666, win 1024, options [mss 1460], length 0
16:35:49.526069 IP 192.168.139.142.46416 > 192.168.139.254.8045: Flags [S], seq 2653623219, win 1024, options [mss 1460], length 0
16:35:49.526174 IP 192.168.139.142.46416 > 192.168.139.254.urd: Flags [S], seq 2653623219, win 1024, options [mss 1460], length 0
16:35:49.526270 IP 192.168.139.142.46416 > 192.168.139.254.9876: Flags [S], seq 2653623219, win 1024, options [mss 1460], length 0
16:35:49.526328 IP 192.168.139.142.46416 > 192.168.139.254.imsp: Flags [S], seq 2653623219, win 1024, options [mss 1460], length 0
16:35:49.526420 IP 192.168.139.142.46416 > 192.168.139.254.4662: Flags [S], seq 2653623219, win 1024, options [mss 1460], length 0
16:35:49.526513 IP 192.168.139.142.46416 > 192.168.139.254.49161: Flags [S], seq 2653623219, win 1024, options [mss 1460], length 0
16:35:49.526686 IP 192.168.139.142.46416 > 192.168.139.254.3370: Flags [S], seq 2653623219, win 1024, options [mss 1460], length 0
16:35:49.526784 IP 192.168.139.142.46416 > 192.168.139.254.5440: Flags [S], seq 2653623219, win 1024, options [mss 1460], length 0
16:35:49.526937 IP 192.168.139.142.46416 > 192.168.139.254.340: Flags [S], seq 2653623219, win 1024, options [mss 1460], length 0
16:35:49.527035 IP 192.168.139.142.46416 > 192.168.139.254.3659: Flags [S], seq 2653623219, win 1024, options [mss 1460], length 0
16:35:49.527185 IP 192.168.139.142.46416 > 192.168.139.254.3737: Flags [S], seq 2653623219, win 1024, options [mss 1460], length 0
16:35:49.527283 IP 192.168.139.142.46415 > 192.168.139.254.1110: Flags [S], seq 2653557682, win 1024, options [mss 1460], length 0
16:35:49.527444 IP 192.168.139.142.46415 > 192.168.139.2.rsync: Flags [S], seq 2653557682, win 1024, options [mss 1460], length 0
16:35:49.527565 IP 192.168.139.142.46415 > 192.168.139.254.2005: Flags [S], seq 2653557682, win 1024, options [mss 1460], length 0
16:35:49.527690 IP 192.168.139.142.46415 > 192.168.139.254.264: Flags [S], seq 2653557682, win 1024, options [mss 1460], length 0
16:35:49.527786 IP 192.168.139.142.46415 > 192.168.139.254.5988: Flags [S], seq 2653557682, win 1024, options [mss 1460], length 0
16:35:49.527919 IP 192.168.139.2.rsync > 192.168.139.142.46415: Flags [R.], seq 0, ack 2653557683, win 32767, length 0
16:35:49.528052 IP 192.168.139.142.46415 > 192.168.139.254.pop2: Flags [S], seq 2653557682, win 1024, options [mss 1460], length 0
16:35:49.528111 IP 192.168.139.142.46415 > 192.168.139.254.843: Flags [S], seq 2653557682, win 1024, options [mss 1460], length 0
16:35:49.528205 IP 192.168.139.142.46415 > 192.168.139.254.32774: Flags [S], seq 2653557682, win 1024, options [mss 1460], length 0
16:35:49.528358 IP 192.168.139.142.46415 > 192.168.139.254.32770: Flags [S], seq 2653557682, win 1024, options [mss 1460], length 0
16:35:49.528456 IP 192.168.139.142.46415 > 192.168.139.254.6112: Flags [S], seq 2653557682, win 1024, options [mss 1460], length 0
16:35:49.528610 IP 192.168.139.142.46415 > 192.168.139.254.1100: Flags [S], seq 2653557682, win 1024, options [mss 1460], length 0
16:35:49.528708 IP 192.168.139.142.46415 > 192.168.139.254.webster: Flags [S], seq 2653557682, win 1024, options [mss 1460], length 0
16:35:49.528857 IP 192.168.139.142.46415 > 192.168.139.254.1217: Flags [S], seq 2653557682, win 1024, options [mss 1460], length 0
16:35:49.528954 IP 192.168.139.142.46415 > 192.168.139.254.722: Flags [S], seq 2653557682, win 1024, options [mss 1460], length 0
16:35:49.529108 IP 192.168.139.142.46415 > 192.168.139.254.1112: Flags [S], seq 2653557682, win 1024, options [mss 1460], length 0
16:35:49.529206 IP 192.168.139.142.46415 > 192.168.139.254.2161: Flags [S], seq 2653557682, win 1024, options [mss 1460], length 0
16:35:49.529658 IP 192.168.139.142.46415 > 192.168.139.254.50006: Flags [S], seq 2653557682, win 1024, options [mss 1460], length 0
16:35:49.529750 IP 192.168.139.1.3389 > 192.168.139.142.46455: Flags [S.], seq 2009337847, ack 2150239667, win 64000, options [mss 1460], length 0
16:35:49.530124 IP 192.168.139.142.46455 > 192.168.139.1.3389: Flags [R], seq 2150239667, win 0, length 0
16:35:49.630126 IP 192.168.139.142.46417 > 192.168.139.1.6567: Flags [S], seq 2653426608, win 1024, options [mss 1460], length 0
16:35:49.630460 IP 192.168.139.142.46416 > 192.168.139.254.50006: Flags [S], seq 2653623219, win 1024, options [mss 1460], length 0
16:35:49.630620 IP 192.168.139.142.46416 > 192.168.139.254.2161: Flags [S], seq 2653623219, win 1024, options [mss 1460], length 0
16:35:49.630772 IP 192.168.139.142.46416 > 192.168.139.254.1112: Flags [S], seq 2653623219, win 1024, options [mss 1460], length 0
16:35:49.630921 IP 192.168.139.142.46416 > 192.168.139.254.722: Flags [S], seq 2653623219, win 1024, options [mss 1460], length 0
16:35:49.631071 IP 192.168.139.142.46416 > 192.168.139.254.1217: Flags [S], seq 2653623219, win 1024, options [mss 1460], length 0
16:35:49.631216 IP 192.168.139.142.46416 > 192.168.139.254.webster: Flags [S], seq 2653623219, win 1024, options [mss 1460], length 0
16:35:49.631361 IP 192.168.139.142.46416 > 192.168.139.254.1100: Flags [S], seq 2653623219, win 1024, options [mss 1460], length 0
16:35:49.631505 IP 192.168.139.142.46416 > 192.168.139.254.6112: Flags [S], seq 2653623219, win 1024, options [mss 1460], length 0
16:35:49.631647 IP 192.168.139.142.46416 > 192.168.139.254.32770: Flags [S], seq 2653623219, win 1024, options [mss 1460], length 0
16:35:49.631989 IP 192.168.139.142.46416 > 192.168.139.254.32774: Flags [S], seq 2653623219, win 1024, options [mss 1460], length 0
16:35:49.632076 IP 192.168.139.142.46416 > 192.168.139.254.843: Flags [S], seq 2653623219, win 1024, options [mss 1460], length 0
16:35:49.632138 IP 192.168.139.142.46416 > 192.168.139.254.pop2: Flags [S], seq 2653623219, win 1024, options [mss 1460], length 0
16:35:49.632195 IP 192.168.139.142.46416 > 192.168.139.254.5988: Flags [S], seq 2653623219, win 1024, options [mss 1460], length 0
16:35:49.737794 IP 192.168.139.142.46416 > 192.168.139.254.264: Flags [S], seq 2653623219, win 1024, options [mss 1460], length 0
16:35:49.738017 IP 192.168.139.142.46416 > 192.168.139.254.2005: Flags [S], seq 2653623219, win 1024, options [mss 1460], length 0
16:35:49.738166 IP 192.168.139.142.46416 > 192.168.139.254.1110: Flags [S], seq 2653623219, win 1024, options [mss 1460], length 0
16:35:49.738319 IP 192.168.139.142.46415 > 192.168.139.254.458: Flags [S], seq 2653557682, win 1024, options [mss 1460], length 0
16:35:49.738432 IP 192.168.139.142.46415 > 192.168.139.1.klogin: Flags [S], seq 2653557682, win 1024, options [mss 1460], length 0
16:35:49.738548 IP 192.168.139.142.46415 > 192.168.139.2.4343: Flags [S], seq 2653557682, win 1024, options [mss 1460], length 0
16:35:49.738666 IP 192.168.139.142.46415 > 192.168.139.143.bgpd: Flags [S], seq 2653557682, win 1024, options [mss 1460], length 0
16:35:49.738860 IP 192.168.139.142.46415 > 192.168.139.144.3001: Flags [S], seq 2653557682, win 1024, options [mss 1460], length 0
16:35:49.739040 IP 192.168.139.142.46415 > 192.168.139.254.1218: Flags [S], seq 2653557682, win 1024, options [mss 1460], length 0
16:35:49.739186 IP 192.168.139.142.46415 > 192.168.139.254.3322: Flags [S], seq 2653557682, win 1024, options [mss 1460], length 0
16:35:49.739364 IP 192.168.139.142.46415 > 192.168.139.254.ldaps: Flags [S], seq 2653557682, win 1024, options [mss 1460], length 0
16:35:49.739487 IP 192.168.139.142.46415 > 192.168.139.254.8099: Flags [S], seq 2653557682, win 1024, options [mss 1460], length 0
16:35:49.739547 IP 192.168.139.142.46415 > 192.168.139.254.3211: Flags [S], seq 2653557682, win 1024, options [mss 1460], length 0
16:35:49.739640 IP 192.168.139.142.46415 > 192.168.139.254.1040: Flags [S], seq 2653557682, win 1024, options [mss 1460], length 0
16:35:49.739697 IP 192.168.139.142.46415 > 192.168.139.254.4279: Flags [S], seq 2653557682, win 1024, options [mss 1460], length 0
16:35:49.739789 IP 192.168.139.142.46415 > 192.168.139.254.1461: Flags [S], seq 2653557682, win 1024, options [mss 1460], length 0
16:35:49.739892 IP 192.168.139.142.46415 > 192.168.139.254.16992: Flags [S], seq 2653557682, win 1024, options [mss 1460], length 0
16:35:49.739949 IP 192.168.139.142.46415 > 192.168.139.254.1132: Flags [S], seq 2653557682, win 1024, options [mss 1460], length 0
16:35:49.740042 IP 192.168.139.142.46415 > 192.168.139.254.1106: Flags [S], seq 2653557682, win 1024, options [mss 1460], length 0
16:35:49.740143 IP 192.168.139.2.4343 > 192.168.139.142.46415: Flags [R.], seq 0, ack 2653557683, win 32767, length 0
16:35:49.740242 IP 192.168.139.143.bgpd > 192.168.139.142.46415: Flags [R.], seq 0, ack 2653557683, win 0, length 0
16:35:49.740331 IP 192.168.139.144.3001 > 192.168.139.142.46415: Flags [R.], seq 0, ack 2653557683, win 0, length 0
16:35:49.842100 IP 192.168.139.142.46416 > 192.168.139.1.klogin: Flags [S], seq 2653623219, win 1024, options [mss 1460], length 0
16:35:49.842299 IP 192.168.139.142.46416 > 192.168.139.254.1106: Flags [S], seq 2653623219, win 1024, options [mss 1460], length 0
16:35:49.842435 IP 192.168.139.142.46416 > 192.168.139.254.1132: Flags [S], seq 2653623219, win 1024, options [mss 1460], length 0
16:35:49.842566 IP 192.168.139.142.46416 > 192.168.139.254.16992: Flags [S], seq 2653623219, win 1024, options [mss 1460], length 0
16:35:49.842636 IP 192.168.139.142.46416 > 192.168.139.254.1461: Flags [S], seq 2653623219, win 1024, options [mss 1460], length 0
16:35:49.842790 IP 192.168.139.142.46416 > 192.168.139.254.4279: Flags [S], seq 2653623219, win 1024, options [mss 1460], length 0
16:35:49.842903 IP 192.168.139.142.46416 > 192.168.139.254.1040: Flags [S], seq 2653623219, win 1024, options [mss 1460], length 0
16:35:49.843015 IP 192.168.139.142.46416 > 192.168.139.254.3211: Flags [S], seq 2653623219, win 1024, options [mss 1460], length 0
16:35:49.843131 IP 192.168.139.142.46416 > 192.168.139.254.8099: Flags [S], seq 2653623219, win 1024, options [mss 1460], length 0
16:35:49.843241 IP 192.168.139.142.46416 > 192.168.139.254.ldaps: Flags [S], seq 2653623219, win 1024, options [mss 1460], length 0
16:35:49.843356 IP 192.168.139.142.46416 > 192.168.139.254.3322: Flags [S], seq 2653623219, win 1024, options [mss 1460], length 0
16:35:49.843468 IP 192.168.139.142.46416 > 192.168.139.254.1218: Flags [S], seq 2653623219, win 1024, options [mss 1460], length 0
16:35:49.843579 IP 192.168.139.142.46416 > 192.168.139.254.458: Flags [S], seq 2653623219, win 1024, options [mss 1460], length 0
16:35:49.843725 IP 192.168.139.142.46415 > 192.168.139.254.4: Flags [S], seq 2653557682, win 1024, options [mss 1460], length 0
16:35:49.843838 IP 192.168.139.142.46415 > 192.168.139.254.2875: Flags [S], seq 2653557682, win 1024, options [mss 1460], length 0
16:35:49.843905 IP 192.168.139.142.46415 > 192.168.139.254.moira-update: Flags [S], seq 2653557682, win 1024, options [mss 1460], length 0
16:35:49.843986 IP 192.168.139.142.46415 > 192.168.139.254.8600: Flags [S], seq 2653557682, win 1024, options [mss 1460], length 0
16:35:49.844043 IP 192.168.139.142.46415 > 192.168.139.254.1521: Flags [S], seq 2653557682, win 1024, options [mss 1460], length 0
16:35:49.844099 IP 192.168.139.142.46415 > 192.168.139.254.5405: Flags [S], seq 2653557682, win 1024, options [mss 1460], length 0
16:35:49.946565 IP 192.168.139.142.46417 > 192.168.139.1.klogin: Flags [S], seq 2653426608, win 1024, options [mss 1460], length 0
16:35:49.946770 IP 192.168.139.142.46416 > 192.168.139.254.5405: Flags [S], seq 2653623219, win 1024, options [mss 1460], length 0
16:35:49.946875 IP 192.168.139.142.46416 > 192.168.139.254.1521: Flags [S], seq 2653623219, win 1024, options [mss 1460], length 0
16:35:49.946972 IP 192.168.139.142.46416 > 192.168.139.254.8600: Flags [S], seq 2653623219, win 1024, options [mss 1460], length 0
16:35:49.947031 IP 192.168.139.142.46416 > 192.168.139.254.moira-update: Flags [S], seq 2653623219, win 1024, options [mss 1460], length 0
16:35:49.947124 IP 192.168.139.142.46416 > 192.168.139.254.2875: Flags [S], seq 2653623219, win 1024, options [mss 1460], length 0
16:35:49.947182 IP 192.168.139.142.46416 > 192.168.139.254.4: Flags [S], seq 2653623219, win 1024, options [mss 1460], length 0
16:35:49.947274 IP 192.168.139.142.46415 > 192.168.139.143.16993: Flags [S], seq 2653557682, win 1024, options [mss 1460], length 0
16:35:49.947432 IP 192.168.139.142.46415 > 192.168.139.144.497: Flags [S], seq 2653557682, win 1024, options [mss 1460], length 0
16:35:49.947784 IP 192.168.139.142.46415 > 192.168.139.254.8651: Flags [S], seq 2653557682, win 1024, options [mss 1460], length 0
16:35:49.947919 IP 192.168.139.142.46415 > 192.168.139.2.1057: Flags [S], seq 2653557682, win 1024, options [mss 1460], length 0
16:35:49.947985 IP 192.168.139.142.46415 > 192.168.139.254.12174: Flags [S], seq 2653557682, win 1024, options [mss 1460], length 0
16:35:49.948131 IP 192.168.139.142.46415 > 192.168.139.254.5859: Flags [S], seq 2653557682, win 1024, options [mss 1460], length 0
16:35:49.948249 IP 192.168.139.142.46415 > 192.168.139.254.1234: Flags [S], seq 2653557682, win 1024, options [mss 1460], length 0
16:35:49.948396 IP 192.168.139.142.46415 > 192.168.139.254.23502: Flags [S], seq 2653557682, win 1024, options [mss 1460], length 0
16:35:49.948507 IP 192.168.139.142.46415 > 192.168.139.254.44176: Flags [S], seq 2653557682, win 1024, options [mss 1460], length 0
16:35:49.948631 IP 192.168.139.142.46415 > 192.168.139.254.omirr: Flags [S], seq 2653557682, win 1024, options [mss 1460], length 0
16:35:49.948698 IP 192.168.139.142.46415 > 192.168.139.254.6901: Flags [S], seq 2653557682, win 1024, options [mss 1460], length 0
16:35:49.948765 IP 192.168.139.142.46415 > 192.168.139.254.34572: Flags [S], seq 2653557682, win 1024, options [mss 1460], length 0
16:35:49.948862 IP 192.168.139.2.1057 > 192.168.139.142.46415: Flags [R.], seq 0, ack 2653557683, win 32767, length 0
16:35:49.948960 IP 192.168.139.143.16993 > 192.168.139.142.46415: Flags [R.], seq 0, ack 2653557683, win 0, length 0
16:35:49.949049 IP 192.168.139.144.497 > 192.168.139.142.46415: Flags [R.], seq 0, ack 2653557683, win 0, length 0
16:35:50.046892 IP 192.168.139.142.46415 > 192.168.139.254.2190: Flags [S], seq 2653557682, win 1024, options [mss 1460], length 0
16:35:50.047041 IP 192.168.139.142.46415 > 192.168.139.1.9944: Flags [S], seq 2653557682, win 1024, options [mss 1460], length 0
16:35:50.050376 IP 192.168.139.142.46416 > 192.168.139.254.34572: Flags [S], seq 2653623219, win 1024, options [mss 1460], length 0
16:35:50.050537 IP 192.168.139.142.46416 > 192.168.139.254.6901: Flags [S], seq 2653623219, win 1024, options [mss 1460], length 0
16:35:50.050638 IP 192.168.139.142.46416 > 192.168.139.254.omirr: Flags [S], seq 2653623219, win 1024, options [mss 1460], length 0
16:35:50.050761 IP 192.168.139.142.46416 > 192.168.139.254.44176: Flags [S], seq 2653623219, win 1024, options [mss 1460], length 0
16:35:50.050883 IP 192.168.139.142.46416 > 192.168.139.254.23502: Flags [S], seq 2653623219, win 1024, options [mss 1460], length 0
16:35:50.051033 IP 192.168.139.142.46416 > 192.168.139.254.1234: Flags [S], seq 2653623219, win 1024, options [mss 1460], length 0
16:35:50.051153 IP 192.168.139.142.46416 > 192.168.139.254.5859: Flags [S], seq 2653623219, win 1024, options [mss 1460], length 0
16:35:50.051271 IP 192.168.139.142.46416 > 192.168.139.254.12174: Flags [S], seq 2653623219, win 1024, options [mss 1460], length 0
16:35:50.051384 IP 192.168.139.142.46416 > 192.168.139.254.8651: Flags [S], seq 2653623219, win 1024, options [mss 1460], length 0
16:35:50.051499 IP 192.168.139.142.46415 > 192.168.139.254.7106: Flags [S], seq 2653557682, win 1024, options [mss 1460], length 0
16:35:50.051611 IP 192.168.139.142.46415 > 192.168.139.254.6129: Flags [S], seq 2653557682, win 1024, options [mss 1460], length 0
16:35:50.051727 IP 192.168.139.142.46415 > 192.168.139.254.nfs: Flags [S], seq 2653557682, win 1024, options [mss 1460], length 0
16:35:50.051874 IP 192.168.139.142.46415 > 192.168.139.254.9010: Flags [S], seq 2653557682, win 1024, options [mss 1460], length 0
16:35:50.051986 IP 192.168.139.142.46415 > 192.168.139.254.6565: Flags [S], seq 2653557682, win 1024, options [mss 1460], length 0
16:35:50.052054 IP 192.168.139.142.46415 > 192.168.139.254.49156: Flags [S], seq 2653557682, win 1024, options [mss 1460], length 0
16:35:50.052124 IP 192.168.139.142.46415 > 192.168.139.1.whois: Flags [S], seq 2653557682, win 1024, options [mss 1460], length 0
16:35:50.052200 IP 192.168.139.142.46415 > 192.168.139.254.4000: Flags [S], seq 2653557682, win 1024, options [mss 1460], length 0
16:35:50.158317 IP 192.168.139.142.46416 > 192.168.139.1.whois: Flags [S], seq 2653623219, win 1024, options [mss 1460], length 0
16:35:50.158563 IP 192.168.139.142.46416 > 192.168.139.254.4000: Flags [S], seq 2653623219, win 1024, options [mss 1460], length 0
16:35:50.158668 IP 192.168.139.142.46416 > 192.168.139.254.49156: Flags [S], seq 2653623219, win 1024, options [mss 1460], length 0
16:35:50.158728 IP 192.168.139.142.46416 > 192.168.139.254.6565: Flags [S], seq 2653623219, win 1024, options [mss 1460], length 0
16:35:50.158822 IP 192.168.139.142.46416 > 192.168.139.254.9010: Flags [S], seq 2653623219, win 1024, options [mss 1460], length 0
16:35:50.158881 IP 192.168.139.142.46416 > 192.168.139.254.nfs: Flags [S], seq 2653623219, win 1024, options [mss 1460], length 0
16:35:50.158973 IP 192.168.139.142.46416 > 192.168.139.254.6129: Flags [S], seq 2653623219, win 1024, options [mss 1460], length 0
16:35:50.159031 IP 192.168.139.142.46416 > 192.168.139.254.7106: Flags [S], seq 2653623219, win 1024, options [mss 1460], length 0
16:35:50.159124 IP 192.168.139.142.46416 > 192.168.139.254.2190: Flags [S], seq 2653623219, win 1024, options [mss 1460], length 0
16:35:50.159181 IP 192.168.139.142.46415 > 192.168.139.143.1154: Flags [S], seq 2653557682, win 1024, options [mss 1460], length 0
16:35:50.159392 IP 192.168.139.142.46415 > 192.168.139.144.15004: Flags [S], seq 2653557682, win 1024, options [mss 1460], length 0
16:35:50.159637 IP 192.168.139.142.46415 > 192.168.139.254.1213: Flags [S], seq 2653557682, win 1024, options [mss 1460], length 0
16:35:50.159811 IP 192.168.139.142.46415 > 192.168.139.2.90: Flags [S], seq 2653557682, win 1024, options [mss 1460], length 0
16:35:50.159935 IP 192.168.139.142.46415 > 192.168.139.254.5101: Flags [S], seq 2653557682, win 1024, options [mss 1460], length 0
16:35:50.160057 IP 192.168.139.142.46415 > 192.168.139.254.5962: Flags [S], seq 2653557682, win 1024, options [mss 1460], length 0
16:35:50.160163 IP 192.168.139.142.46415 > 192.168.139.254.1030: Flags [S], seq 2653557682, win 1024, options [mss 1460], length 0
16:35:50.160231 IP 192.168.139.142.46415 > 192.168.139.254.481: Flags [S], seq 2653557682, win 1024, options [mss 1460], length 0
16:35:50.160324 IP 192.168.139.142.46415 > 192.168.139.254.kshell: Flags [S], seq 2653557682, win 1024, options [mss 1460], length 0
16:35:50.160383 IP 192.168.139.142.46415 > 192.168.139.254.2022: Flags [S], seq 2653557682, win 1024, options [mss 1460], length 0
16:35:50.160475 IP 192.168.139.142.46415 > 192.168.139.254.5922: Flags [S], seq 2653557682, win 1024, options [mss 1460], length 0
16:35:50.160577 IP 192.168.139.2.90 > 192.168.139.142.46415: Flags [R.], seq 0, ack 2653557683, win 32767, length 0
16:35:50.160675 IP 192.168.139.143.1154 > 192.168.139.142.46415: Flags [R.], seq 0, ack 2653557683, win 0, length 0
16:35:50.160768 IP 192.168.139.144.15004 > 192.168.139.142.46415: Flags [R.], seq 0, ack 2653557683, win 0, length 0
16:35:50.258824 IP 192.168.139.142.46417 > 192.168.139.1.whois: Flags [S], seq 2653426608, win 1024, options [mss 1460], length 0
16:35:50.259032 IP 192.168.139.142.46415 > 192.168.139.254.1192: Flags [S], seq 2653557682, win 1024, options [mss 1460], length 0
16:35:50.259154 IP 192.168.139.142.46415 > 192.168.139.254.xmpp-server: Flags [S], seq 2653557682, win 1024, options [mss 1460], length 0
16:35:50.259231 IP 192.168.139.142.46415 > 192.168.139.254.3800: Flags [S], seq 2653557682, win 1024, options [mss 1460], length 0
16:35:50.259287 IP 192.168.139.142.46415 > 192.168.139.254.11110: Flags [S], seq 2653557682, win 1024, options [mss 1460], length 0
16:35:50.262600 IP 192.168.139.142.46416 > 192.168.139.254.5922: Flags [S], seq 2653623219, win 1024, options [mss 1460], length 0
16:35:50.262760 IP 192.168.139.142.46416 > 192.168.139.254.2022: Flags [S], seq 2653623219, win 1024, options [mss 1460], length 0
16:35:50.262861 IP 192.168.139.142.46416 > 192.168.139.254.kshell: Flags [S], seq 2653623219, win 1024, options [mss 1460], length 0
16:35:50.262956 IP 192.168.139.142.46416 > 192.168.139.254.481: Flags [S], seq 2653623219, win 1024, options [mss 1460], length 0
16:35:50.263013 IP 192.168.139.142.46416 > 192.168.139.254.1030: Flags [S], seq 2653623219, win 1024, options [mss 1460], length 0
16:35:50.263131 IP 192.168.139.142.46416 > 192.168.139.254.5962: Flags [S], seq 2653623219, win 1024, options [mss 1460], length 0
16:35:50.263255 IP 192.168.139.142.46416 > 192.168.139.254.5101: Flags [S], seq 2653623219, win 1024, options [mss 1460], length 0
16:35:50.263368 IP 192.168.139.142.46416 > 192.168.139.254.1213: Flags [S], seq 2653623219, win 1024, options [mss 1460], length 0
16:35:50.263480 IP 192.168.139.142.46415 > 192.168.139.254.5877: Flags [S], seq 2653557682, win 1024, options [mss 1460], length 0
16:35:50.263630 IP 192.168.139.142.46415 > 192.168.139.1.981: Flags [S], seq 2653557682, win 1024, options [mss 1460], length 0
16:35:50.263739 IP 192.168.139.142.46415 > 192.168.139.254.1072: Flags [S], seq 2653557682, win 1024, options [mss 1460], length 0
16:35:50.263849 IP 192.168.139.142.46415 > 192.168.139.254.1066: Flags [S], seq 2653557682, win 1024, options [mss 1460], length 0
16:35:50.263961 IP 192.168.139.142.46415 > 192.168.139.254.cfinger: Flags [S], seq 2653557682, win 1024, options [mss 1460], length 0
16:35:50.264074 IP 192.168.139.142.46415 > 192.168.139.254.52848: Flags [S], seq 2653557682, win 1024, options [mss 1460], length 0
16:35:50.264142 IP 192.168.139.142.46415 > 192.168.139.254.32779: Flags [S], seq 2653557682, win 1024, options [mss 1460], length 0
16:35:50.366480 IP 192.168.139.142.46416 > 192.168.139.1.981: Flags [S], seq 2653623219, win 1024, options [mss 1460], length 0
16:35:50.366693 IP 192.168.139.142.46416 > 192.168.139.254.32779: Flags [S], seq 2653623219, win 1024, options [mss 1460], length 0
16:35:50.366898 IP 192.168.139.142.46416 > 192.168.139.254.52848: Flags [S], seq 2653623219, win 1024, options [mss 1460], length 0
16:35:50.367021 IP 192.168.139.142.46416 > 192.168.139.254.cfinger: Flags [S], seq 2653623219, win 1024, options [mss 1460], length 0
16:35:50.367134 IP 192.168.139.142.46416 > 192.168.139.254.1066: Flags [S], seq 2653623219, win 1024, options [mss 1460], length 0
16:35:50.367250 IP 192.168.139.142.46416 > 192.168.139.254.1072: Flags [S], seq 2653623219, win 1024, options [mss 1460], length 0
16:35:50.367368 IP 192.168.139.142.46416 > 192.168.139.254.5877: Flags [S], seq 2653623219, win 1024, options [mss 1460], length 0
16:35:50.367516 IP 192.168.139.142.46416 > 192.168.139.254.11110: Flags [S], seq 2653623219, win 1024, options [mss 1460], length 0
16:35:50.367628 IP 192.168.139.142.46416 > 192.168.139.254.3800: Flags [S], seq 2653623219, win 1024, options [mss 1460], length 0
16:35:50.367741 IP 192.168.139.142.46416 > 192.168.139.254.xmpp-server: Flags [S], seq 2653623219, win 1024, options [mss 1460], length 0
16:35:50.367854 IP 192.168.139.142.46416 > 192.168.139.254.1192: Flags [S], seq 2653623219, win 1024, options [mss 1460], length 0
16:35:50.367969 IP 192.168.139.142.46415 > 192.168.139.143.chargen: Flags [S], seq 2653557682, win 1024, options [mss 1460], length 0
16:35:50.368099 IP 192.168.139.142.46415 > 192.168.139.144.1244: Flags [S], seq 2653557682, win 1024, options [mss 1460], length 0
16:35:50.368373 IP 192.168.139.142.46415 > 192.168.139.254.6789: Flags [S], seq 2653557682, win 1024, options [mss 1460], length 0
16:35:50.368522 IP 192.168.139.142.46415 > 192.168.139.2.5906: Flags [S], seq 2653557682, win 1024, options [mss 1460], length 0
16:35:50.368610 IP 192.168.139.142.46415 > 192.168.139.254.msnp: Flags [S], seq 2653557682, win 1024, options [mss 1460], length 0
16:35:50.368710 IP 192.168.139.142.46415 > 192.168.139.254.9618: Flags [S], seq 2653557682, win 1024, options [mss 1460], length 0
16:35:50.368775 IP 192.168.139.142.46415 > 192.168.139.254.8994: Flags [S], seq 2653557682, win 1024, options [mss 1460], length 0
16:35:50.368829 IP 192.168.139.142.46415 > 192.168.139.254.1084: Flags [S], seq 2653557682, win 1024, options [mss 1460], length 0
16:35:50.368885 IP 192.168.139.142.46415 > 192.168.139.254.kerberos: Flags [S], seq 2653557682, win 1024, options [mss 1460], length 0
16:35:50.368941 IP 192.168.139.142.46415 > 192.168.139.254.9998: Flags [S], seq 2653557682, win 1024, options [mss 1460], length 0
16:35:50.369040 IP 192.168.139.2.5906 > 192.168.139.142.46415: Flags [R.], seq 0, ack 2653557683, win 32767, length 0
16:35:50.369138 IP 192.168.139.143.chargen > 192.168.139.142.46415: Flags [R.], seq 0, ack 2653557683, win 0, length 0
16:35:50.369226 IP 192.168.139.144.1244 > 192.168.139.142.46415: Flags [R.], seq 0, ack 2653557683, win 0, length 0
16:35:50.470246 IP 192.168.139.142.46417 > 192.168.139.1.981: Flags [S], seq 2653426608, win 1024, options [mss 1460], length 0
16:35:50.470682 IP 192.168.139.142.46416 > 192.168.139.254.9998: Flags [S], seq 2653623219, win 1024, options [mss 1460], length 0
16:35:50.470806 IP 192.168.139.142.46416 > 192.168.139.254.kerberos: Flags [S], seq 2653623219, win 1024, options [mss 1460], length 0
16:35:50.470974 IP 192.168.139.142.46416 > 192.168.139.254.1084: Flags [S], seq 2653623219, win 1024, options [mss 1460], length 0
16:35:50.471117 IP 192.168.139.142.46416 > 192.168.139.254.8994: Flags [S], seq 2653623219, win 1024, options [mss 1460], length 0
16:35:50.471231 IP 192.168.139.142.46416 > 192.168.139.254.9618: Flags [S], seq 2653623219, win 1024, options [mss 1460], length 0
16:35:50.471346 IP 192.168.139.142.46416 > 192.168.139.254.msnp: Flags [S], seq 2653623219, win 1024, options [mss 1460], length 0
16:35:50.471459 IP 192.168.139.142.46416 > 192.168.139.254.6789: Flags [S], seq 2653623219, win 1024, options [mss 1460], length 0
16:35:50.471638 IP 192.168.139.142.46415 > 192.168.139.254.5902: Flags [S], seq 2653557682, win 1024, options [mss 1460], length 0
16:35:50.471706 IP 192.168.139.142.46415 > 192.168.139.254.146: Flags [S], seq 2653557682, win 1024, options [mss 1460], length 0
16:35:50.471858 IP 192.168.139.142.46415 > 192.168.139.254.2191: Flags [S], seq 2653557682, win 1024, options [mss 1460], length 0
